Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference
0,156593660491,156610196433,16535942,65536000,0,0x00020000,0x00080000,c,l,131072,3,c,r,524288,2
1,156806124359,156831652280,25527921,65536000,0,0x00020000,0x00080000,c,l,131072,3,c,r,524288,2
2,157042474705,157231137316,188662611,65536000,0,0x00020000,0x00080000,c,l,131072,3,c,r,524288,2
3,157434669322,157638867325,204198003,65536000,0,0x00020000,0x00080000,c,l,131072,3,c,r,524288,2
0,116448371826,116449682837,1311011,16384000,0,0x00008000,0x00080000,c,l,32768,3,c,r,524288,2
1,116646123084,116647434866,1311782,16384000,0,0x00008000,0x00080000,c,l,32768,3,c,r,524288,2
2,116858486783,116859886273,1399490,16384000,0,0x00008000,0x00080000,c,l,32768,3,c,r,524288,2
3,117062698788,117064169084,1470296,16384000,0,0x00008000,0x00080000,c,l,32768,3,c,r,524288,2
0,1777361738423,1784342410192,6980671769,2097152000,0,0x00400000,0x00080000,c,l,4194304,3,c,w,524288,2
1,1784538133548,1791603612791,7065479243,2097152000,0,0x00400000,0x00080000,c,l,4194304,3,c,w,524288,2
2,1791814460358,1799150354310,7335893952,2097152000,0,0x00400000,0x00080000,c,l,4194304,3,c,w,524288,2
3,1799354872085,1806552975480,7198103395,2097152000,0,0x00400000,0x00080000,c,l,4194304,3,c,w,524288,2
0,3808485893436,3837469236621,28983343185,8388608000,0,0x01000000,0x00080000,c,l,16777216,3,c,w,524288,2
1,3837846140930,3867313358352,29467217422,8388608000,0,0x01000000,0x00080000,c,l,16777216,3,c,w,524288,2
2,3867526484457,3903439443000,35912958543,8388608000,0,0x01000000,0x00080000,c,l,16777216,3,c,w,524288,2
3,3903642889167,3936170607456,32527718289,8388608000,0,0x01000000,0x00080000,c,l,16777216,3,c,w,524288,2
0,1203445637432,1207757331484,4311694052,1310720000,0,0x00280000,0x00080000,c,l,2621440,3,c,w,524288,2
1,1207950131178,1212272109418,4321978240,1310720000,0,0x00280000,0x00080000,c,l,2621440,3,c,w,524288,2
2,1212482462246,1216970846833,4488384587,1310720000,0,0x00280000,0x00080000,c,l,2621440,3,c,w,524288,2
3,1217174846666,1221585922108,4411075442,1310720000,0,0x00280000,0x00080000,c,l,2621440,3,c,w,524288,2
0,338544960636,338686994777,142034141,524288000,0,0x00100000,0x00080000,c,l,1048576,3,c,w,524288,2
1,338882126544,340438037316,1555910772,524288000,0,0x00100000,0x00080000,c,l,1048576,3,c,w,524288,2
2,340650459011,342377403192,1726944181,524288000,0,0x00100000,0x00080000,c,l,1048576,3,c,w,524288,2
3,342578866102,344308175730,1729309628,524288000,0,0x00100000,0x00080000,c,l,1048576,3,c,w,524288,2
0,420955894015,422671502044,1715608029,786432000,0,0x00180000,0x00080000,c,l,1572864,3,c,r,524288,2
1,422866132981,425420668323,2554535342,786432000,0,0x00180000,0x00080000,c,l,1572864,3,c,r,524288,2
2,425618458196,428208732339,2590274143,786432000,0,0x00180000,0x00080000,c,l,1572864,3,c,r,524288,2
3,428410669216,431001049689,2590380473,786432000,0,0x00180000,0x00080000,c,l,1572864,3,c,r,524288,2
0,1002312900001,1006624816296,4311916295,1310720000,0,0x00280000,0x00080000,c,l,2621440,3,c,r,524288,2
1,1006818140972,1011138343375,4320202403,1310720000,0,0x00280000,0x00080000,c,l,2621440,3,c,r,524288,2
2,1011350452728,1015813567060,4463114332,1310720000,0,0x00280000,0x00080000,c,l,2621440,3,c,r,524288,2
3,1016018677274,1020458526631,4439849357,1310720000,0,0x00280000,0x00080000,c,l,2621440,3,c,r,524288,2
0,529796161801,531519703842,1723542041,786432000,0,0x00180000,0x00080000,c,l,1572864,3,c,w,524288,2
1,531714131059,534271392573,2557261514,786432000,0,0x00180000,0x00080000,c,l,1572864,3,c,w,524288,2
2,534482466023,537073077160,2590611137,786432000,0,0x00180000,0x00080000,c,l,1572864,3,c,w,524288,2
3,537290841178,539885660415,2594819237,786432000,0,0x00180000,0x00080000,c,l,1572864,3,c,w,524288,2
0,282448796344,282589585001,140788657,524288000,0,0x00100000,0x00080000,c,l,1048576,3,c,r,524288,2
1,282782186205,284346054973,1563868768,524288000,0,0x00100000,0x00080000,c,l,1048576,3,c,r,524288,2
2,284558460956,286285067843,1726606887,524288000,0,0x00100000,0x00080000,c,l,1048576,3,c,r,524288,2
3,286486665336,288213277125,1726611789,524288000,0,0x00100000,0x00080000,c,l,1048576,3,c,r,524288,2
0,2478489761064,2507474776245,28985015181,8388608000,0,0x01000000,0x00080000,c,l,16777216,3,c,r,524288,2
1,2507850139060,2537258347776,29408208716,8388608000,0,0x01000000,0x00080000,c,l,16777216,3,c,r,524288,2
2,2537470461090,2572133973331,34663512241,8388608000,0,0x01000000,0x00080000,c,l,16777216,3,c,r,524288,2
3,2572338676365,2606094403792,33755727427,8388608000,0,0x01000000,0x00080000,c,l,16777216,3,c,r,524288,2
0,1456277557520,1463256663823,6979106303,2097152000,0,0x00400000,0x00080000,c,l,4194304,3,c,r,524288,2
1,1463450133013,1470509927278,7059794265,2097152000,0,0x00400000,0x00080000,c,l,4194304,3,c,r,524288,2
2,1470722463154,1478016502394,7294039240,2097152000,0,0x00400000,0x00080000,c,l,4194304,3,c,r,524288,2
3,1478218673415,1485462424430,7243751015,2097152000,0,0x00400000,0x00080000,c,l,4194304,3,c,r,524288,2
0,126129588266,126130882995,1294729,16384000,0,0x00008000,0x00080000,c,l,32768,3,c,w,524288,2
1,126326132234,126327444905,1312671,16384000,0,0x00008000,0x00080000,c,l,32768,3,c,w,524288,2
2,126538463619,126539860119,1396500,16384000,0,0x00008000,0x00080000,c,l,32768,3,c,w,524288,2
3,126754818497,126756220807,1402310,16384000,0,0x00008000,0x00080000,c,l,32768,3,c,w,524288,2
0,167801779645,167818316717,16537072,65536000,0,0x00020000,0x00080000,c,l,131072,3,c,w,524288,2
1,168014122971,168041688136,27565165,65536000,0,0x00020000,0x00080000,c,l,131072,3,c,w,524288,2
2,168254467996,168452297022,197829026,65536000,0,0x00020000,0x00080000,c,l,131072,3,c,w,524288,2
3,168654874593,168694681681,39807088,65536000,0,0x00020000,0x00080000,c,l,131072,3,c,w,524288,2
0,214191106136,214259959156,68853020,262144000,0,0x00080000,0x00080000,c,l,524288,3,c,r,524288,2
1,214454124196,214561565742,107441546,262144000,0,0x00080000,0x00080000,c,l,524288,3,c,r,524288,2
2,214774468864,215636911267,862442403,262144000,0,0x00080000,0x00080000,c,l,524288,3,c,r,524288,2
3,215838667676,216701003678,862336002,262144000,0,0x00080000,0x00080000,c,l,524288,3,c,r,524288,2
0,136093591981,136100814753,7222772,32768000,0,0x00010000,0x00080000,c,l,65536,3,c,r,524288,2
1,136294137659,136304994014,10856355,32768000,0,0x00010000,0x00080000,c,l,65536,3,c,r,524288,2
2,136518473224,136532574533,14101309,32768000,0,0x00010000,0x00080000,c,l,65536,3,c,r,524288,2
3,136734671876,136748740072,14068196,32768000,0,0x00010000,0x00080000,c,l,65536,3,c,r,524288,2
0,197028618799,197062583852,33965053,131072000,0,0x00040000,0x00080000,c,l,262144,3,c,w,524288,2
1,197258142002,197314457729,56315727,131072000,0,0x00040000,0x00080000,c,l,262144,3,c,w,524288,2
2,197526455041,197955981278,429526237,131072000,0,0x00040000,0x00080000,c,l,262144,3,c,w,524288,2
3,198158842427,198586982236,428139809,131072000,0,0x00040000,0x00080000,c,l,262144,3,c,w,524288,2
0,822291282085,825559258352,3267976267,1048576000,0,0x00200000,0x00080000,c,l,2097152,3,c,w,524288,2
1,825754128493,829167777535,3413649042,1048576000,0,0x00200000,0x00080000,c,l,2097152,3,c,w,524288,2
2,829378458966,832832874841,3454415875,1048576000,0,0x00200000,0x00080000,c,l,2097152,3,c,w,524288,2
3,833034865844,836495976428,3461110584,1048576000,0,0x00200000,0x00080000,c,l,2097152,3,c,w,524288,2
0,663687139032,666940902939,3253763907,1048576000,0,0x00200000,0x00080000,c,l,2097152,3,c,r,524288,2
1,667134125526,670545698120,3411572594,1048576000,0,0x00200000,0x00080000,c,l,2097152,3,c,r,524288,2
2,670758452268,674212350932,3453898664,1048576000,0,0x00200000,0x00080000,c,l,2097152,3,c,r,524288,2
3,674414670897,677868791343,3454120446,1048576000,0,0x00200000,0x00080000,c,l,2097152,3,c,r,524288,2
0,179377586047,179411572843,33986796,131072000,0,0x00040000,0x00080000,c,l,262144,3,c,r,524288,2
1,179606127482,179658396345,52268863,131072000,0,0x00040000,0x00080000,c,l,262144,3,c,r,524288,2
2,179870464494,180298664628,428200134,131072000,0,0x00040000,0x00080000,c,l,262144,3,c,r,524288,2
3,180502676453,180931195849,428519396,131072000,0,0x00040000,0x00080000,c,l,262144,3,c,r,524288,2
0,146221734037,146228978181,7244144,32768000,0,0x00010000,0x00080000,c,l,65536,3,c,w,524288,2
1,146422123019,146433769903,11646884,32768000,0,0x00010000,0x00080000,c,l,65536,3,c,w,524288,2
2,146646458974,146661045011,14586037,32768000,0,0x00010000,0x00080000,c,l,65536,3,c,w,524288,2
3,146862867657,146876317021,13449364,32768000,0,0x00010000,0x00080000,c,l,65536,3,c,w,524288,2
0,243751325781,243819996682,68670901,262144000,0,0x00080000,0x00080000,c,l,524288,3,c,w,524288,2
1,244014126889,244128886746,114759857,262144000,0,0x00080000,0x00080000,c,l,524288,3,c,w,524288,2
2,244326470818,245189026992,862556174,262144000,0,0x00080000,0x00080000,c,l,524288,3,c,w,524288,2
3,245390859358,246252558717,861699359,262144000,0,0x00080000,0x00080000,c,l,524288,3,c,w,524288,2
